rate_feature_id,numerator_feature_id,denominator_feature_id,numerator_metric,denominator_metric,table_name
censo_rate_pobreza_nbi_3_2_de_55_59_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_55_59_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_55_59_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | No pobres | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_55_59_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_55_59_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_55_59_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_55_59_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_55_59_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_55_59_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_60_64_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_60_64_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_60_64_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_60_64_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_60_64_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_60_64_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_65_69_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_65_69_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_65_69_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_65_69_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_65_69_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_65_69_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_70_74_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_70_74_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_70_74_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_70_74_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_70_74_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_70_74_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_75_79_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_75_79_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_75_79_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_75_79_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_75_79_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_75_79_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_80_84_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_80_84_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_de_80_84_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_de_80_84_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_80_84_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_de_80_84_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | No pobres | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | No pobres | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_3_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_3_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_pobres_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_3_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Pobres | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_4_2_rural_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | En pobreza extrema | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_rural_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | En pobreza extrema | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_4_2_rural_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | No en pobreza extrema | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_rural_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | No en pobreza extrema | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_total_poblacion_en_extrema_pobreza_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_total_poblacion_en_extrema_pobreza_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_rural_numero_total_de_personas_en_viviendas_particulares,"Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Total población 
En extrema pobreza | Sexo al nacer | Mujeres",Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_total_poblacion_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_rural_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_total_poblacion_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_rural_numero_total_de_personas_en_viviendas_particulares,"Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Total población 
No en pobreza extrema | Sexo al nacer | Mujeres",Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_4_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | En pobreza extrema | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | En pobreza extrema | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_4_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | No en pobreza extrema | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | No en pobreza extrema | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_total_poblacion_en_extrema_pobreza_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_total_poblacion_en_extrema_pobreza_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,"Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Total población 
En extrema pobreza | Sexo al nacer | Mujeres",Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_total_poblacion_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_total_geografia_condicion_de_pobreza_por_necesidades_basicas_insatisfechas_nbi_total_poblacion_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_4_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,"Condición de Pobreza por Necesidades Básicas Insatisfechas NBI | Total población 
No en pobreza extrema | Sexo al nacer | Mujeres",Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y área de residencia"
censo_rate_pobreza_nbi_5_2_mestiza_o_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_5_2_mestiza_o_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_5_2_mestiza_o_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza Extrema por Necesidades Básicas Insatisfechas NBI | En pobreza extrema | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y autoidentificación étnica"
censo_rate_pobreza_nbi_5_2_mestiza_o_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_5_2_mestiza_o_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_5_2_mestiza_o_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza Extrema por Necesidades Básicas Insatisfechas NBI | En pobreza extrema | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y autoidentificación étnica"
censo_rate_pobreza_nbi_5_2_mestiza_o_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_5_2_mestiza_o_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_5_2_mestiza_o_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza Extrema por Necesidades Básicas Insatisfechas NBI | No en pobreza extrema | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y autoidentificación étnica"
censo_rate_pobreza_nbi_5_2_mestiza_o_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_5_2_mestiza_o_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_5_2_mestiza_o_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza Extrema por Necesidades Básicas Insatisfechas NBI | No en pobreza extrema | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y autoidentificación étnica"
censo_rate_pobreza_nbi_5_2_total_geografia_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_5_2_total_geografia_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_5_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza Extrema por Necesidades Básicas Insatisfechas NBI | En pobreza extrema | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y autoidentificación étnica"
censo_rate_pobreza_nbi_5_2_total_geografia_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_5_2_total_geografia_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_5_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza Extrema por Necesidades Básicas Insatisfechas NBI | En pobreza extrema | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y autoidentificación étnica"
censo_rate_pobreza_nbi_5_2_total_geografia_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_5_2_total_geografia_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_5_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza Extrema por Necesidades Básicas Insatisfechas NBI | No en pobreza extrema | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y autoidentificación étnica"
censo_rate_pobreza_nbi_5_2_total_geografia_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_5_2_total_geografia_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_5_2_total_geografia_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza Extrema por Necesidades Básicas Insatisfechas NBI | No en pobreza extrema | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia y autoidentificación étnica"
censo_rate_pobreza_nbi_6_2_85_o_mas_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_6_2_85_o_mas_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_6_2_85_o_mas_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza Extrema por Necesidades Básicas Insatisfechas NBI | No en pobreza extrema | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_6_2_85_o_mas_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_6_2_85_o_mas_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_no_en_pobreza_extrema_sexo_al_nacer_mujeres,censo_ind_pobreza_nbi_6_2_85_o_mas_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza Extrema por Necesidades Básicas Insatisfechas NBI | No en pobreza extrema | Sexo al nacer | Mujeres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
censo_rate_pobreza_nbi_6_2_de_0_4_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_6_2_de_0_4_condicion_de_pobreza_extrema_por_necesidades_basicas_insatisfechas_nbi_en_pobreza_extrema_sexo_al_nacer_hombres,censo_ind_pobreza_nbi_6_2_de_0_4_numero_total_de_personas_en_viviendas_particulares,Condición de Pobreza Extrema por Necesidades Básicas Insatisfechas NBI | En pobreza extrema | Sexo al nacer | Hombres,Número total de personas en viviendas particulares,"Población en viviendas particulares por condición de pobreza extrema por NBI y sexo al nacer, según provincia, cantón, parroquia de residencia y grupos quinquenales de edad"
